fips,Year,DrugDeaths,DrugDeathRate,Is_Suppressed,UnemploymentRate,PovertyRate,MedianIncome,RepublicanMargin,SuicideDeaths,SuicideRate,Population
55005,2019,0.0,,True,3.8,8.9,54372.0,25.292584904827088,,,45229.0
55005,2020,0.0,,True,6.2,10.0,54963.0,26.07512033456955,11.0,,45182.0
55005,2021,0.0,,True,4.0,9.2,60371.0,26.07512033456955,17.0,,46529.0
55005,2022,0.0,,True,3.3,12.6,62344.0,26.07512033456955,,,46683.0
55005,2023,10.0,,False,3.6,10.0,66507.0,26.07512033456955,,,46683.0
55007,2018,0.0,,True,4.8,14.2,53637.0,-8.699758631545812,,,14992.0
55007,2019,0.0,,False,5.4,10.3,58065.0,-8.699758631545812,,,14993.0
55007,2020,0.0,,True,9.4,11.0,58218.0,-14.062499999999991,,,15088.0
55007,2021,0.0,,True,5.9,11.6,63136.0,-14.062499999999991,,,16031.0
55007,2022,0.0,,True,4.8,10.5,63680.0,-14.062499999999991,,,16214.0
55007,2023,0.0,,True,4.5,10.0,64339.0,-14.062499999999991,,,16214.0
55009,2018,24.0,9.112378407,False,2.7,8.6,62097.0,10.726552384496706,28.0,10.631108141,259786.0
55009,2019,38.0,14.364448745,False,3.0,9.9,65494.0,10.726552384496706,40.0,15.120472364,261368.0
55009,2020,44.0,16.628245342,False,6.2,8.5,64905.0,7.193595200566591,44.0,16.628245342,262559.0
55009,2021,50.0,18.546613203,False,3.5,9.3,67232.0,7.193595200566591,44.0,16.321019619,267364.0
55009,2022,67.0,24.811506614,False,2.6,9.8,72398.0,7.193595200566591,39.0,14.442518775,268393.0
55009,2023,67.0,24.685262898,False,2.7,9.7,77645.0,7.193595200566591,48.0,17.684964464,268393.0
55011,2018,0.0,,True,3.4,8.8,59087.0,21.722953634802515,,,13167.0
55011,2019,0.0,,False,4.0,9.5,58407.0,21.722953634802515,,,13126.0
55011,2020,0.0,,False,7.6,8.0,56643.0,25.255885363357216,,,13087.0
55011,2021,0.0,,False,4.3,8.9,61382.0,25.255885363357216,,,13314.0
55011,2022,0.0,,True,3.9,9.6,63969.0,25.255885363357216,,,13329.0
55011,2023,0.0,,True,4.4,10.2,73869.0,25.255885363357216,,,13329.0
55013,2018,0.0,,True,4.6,10.7,55295.0,28.182546036829464,,,15258.0
55013,2019,0.0,,True,5.2,12.6,51519.0,28.182546036829464,,,15289.0
55013,2020,0.0,,True,9.2,10.7,57888.0,28.527758603688,,,15363.0
55013,2021,0.0,,True,5.4,12.2,56874.0,28.527758603688,,,16356.0
55013,2022,0.0,,True,4.6,11.7,57438.0,28.527758603688,,,16561.0
55013,2023,0.0,,True,4.6,13.5,67061.0,28.527758603688,,,16561.0
55015,2018,0.0,,True,2.6,5.3,72645.0,21.395872420262663,,,49807.0
55015,2019,0.0,,True,2.7,5.4,80354.0,21.395872420262663,,,49928.0
55015,2020,0.0,,True,4.8,4.5,79046.0,19.626957821537665,,,50005.0
55015,2021,0.0,,True,2.9,5.3,78666.0,19.626957821537665,,,52128.0
55015,2022,0.0,,True,2.3,5.5,85589.0,19.626957821537665,,,52361.0
55015,2023,0.0,,True,2.4,4.6,86890.0,19.626957821537665,10.0,,52361.0
55017,2018,0.0,,True,3.3,11.3,59528.0,19.083679224359173,14.0,,63635.0
55017,2019,0.0,,True,3.7,8.8,60713.0,19.083679224359173,12.0,,63892.0
55017,2020,0.0,,True,6.4,9.4,62841.0,20.40736824531136,13.0,,64175.0
55017,2021,0.0,,True,4.0,9.9,62306.0,20.40736824531136,14.0,,65877.0
55017,2022,12.0,,False,3.4,10.1,74425.0,20.40736824531136,11.0,,66254.0
55017,2023,14.0,,False,3.5,9.0,76637.0,20.40736824531136,13.0,,66254.0
55019,2018,0.0,,True,2.8,11.9,55245.0,32.502206531332746,,,34491.0
55019,2019,0.0,,True,3.2,13.5,54296.0,32.502206531332746,,,34579.0
55019,2020,0.0,,True,4.6,13.1,55808.0,36.77003624647604,,,34668.0
55019,2021,0.0,,True,3.3,12.4,59258.0,36.77003624647604,,,34655.0
55019,2022,0.0,,True,2.6,12.7,63641.0,36.77003624647604,,,34703.0
55019,2023,0.0,,True,2.8,11.7,66994.0,36.77003624647604,,,34703.0
55021,2018,16.0,,False,2.7,7.6,65435.0,2.129589197541229,,,56954.0
55021,2019,14.0,,False,2.9,6.7,69219.0,2.129589197541229,11.0,,57133.0
55021,2020,0.0,,True,6.0,6.9,74776.0,1.5264696329977312,12.0,,57331.0
55021,2021,17.0,,False,3.5,7.7,74842.0,1.5264696329977312,13.0,,58219.0
55021,2022,15.0,,False,2.6,7.6,78767.0,1.5264696329977312,11.0,,58272.0
55021,2023,12.0,,False,2.6,7.9,79582.0,1.5264696329977312,13.0,,58272.0
55023,2018,0.0,,True,3.7,12.9,49200.0,5.410640495867767,,,16288.0
55023,2019,0.0,,True,4.1,11.6,51919.0,5.410640495867767,,,16235.0
55023,2020,0.0,,True,7.5,13.3,53309.0,7.671075330649799,,,16155.0
55023,2021,0.0,,True,4.6,11.9,57130.0,7.671075330649799,,,16167.0
55023,2022,0.0,,True,3.8,11.4,63862.0,7.671075330649799,,,16123.0
55023,2023,0.0,,True,3.9,14.0,57014.0,7.671075330649799,,,16123.0
55025,2018,92.0,16.962777766,False,2.2,10.8,71789.0,-47.17386465903483,75.0,13.828351439,529843.0
55025,2019,119.0,21.767164507,False,2.3,9.4,77828.0,-47.17386465903483,54.0,9.877536835,536078.0
55025,2020,135.0,24.432797139,False,4.9,9.6,74829.0,-52.60723162727565,78.0,14.116727236,542459.0
55025,2021,162.0,28.725899945,False,2.9,11.3,77653.0,-52.60723162727565,64.0,11.348503682,555474.0
55025,2022,133.0,23.407127382,False,2.1,10.3,85189.0,-52.60723162727565,94.0,16.543383263,559891.0
55025,2023,142.0,24.680757873,False,2.3,10.0,84190.0,-52.60723162727565,77.0,13.383227861,559891.0
55027,2018,19.0,,False,2.6,8.9,63608.0,29.432253570184606,13.0,,87776.0
55027,2019,18.0,,False,2.9,8.0,61730.0,29.432253570184606,16.0,,87715.0
55027,2020,26.0,29.770083356,False,5.4,7.2,65540.0,30.966636386159053,11.0,,87569.0
55027,2021,20.0,22.393156651,False,3.2,8.5,67743.0,30.966636386159053,13.0,,89274.0
55027,2022,25.0,28.31834349,False,2.6,8.9,69681.0,30.966636386159053,17.0,,89032.0
55027,2023,15.0,,False,2.6,8.6,73861.0,30.966636386159053,23.0,26.067935306,89032.0
55029,2018,0.0,,False,3.6,8.4,61221.0,3.1690140845070403,,,27439.0
55029,2019,0.0,,True,3.6,9.3,64217.0,3.1690140845070403,,,27472.0
55029,2020,0.0,,True,7.0,7.8,61319.0,-1.4515086742555994,,,27621.0
55029,2021,0.0,,True,4.5,8.7,64818.0,-1.4515086742555994,,,29713.0
55029,2022,0.0,,True,3.1,7.8,72296.0,-1.4515086742555994,,,30038.0
55029,2023,0.0,,True,3.0,8.8,74247.0,-1.4515086742555994,,,30038.0
55031,2018,0.0,,True,3.9,11.7,50637.0,-7.489671716049933,13.0,,43402.0
55031,2019,13.0,,False,4.0,11.5,55651.0,-7.489671716049933,,,43295.0
55031,2020,13.0,,False,9.3,10.0,60898.0,-9.30015804190137,,,43497.0
55031,2021,10.0,,False,4.5,14.4,58412.0,-9.30015804190137,10.0,,44034.0
55031,2022,16.0,,False,4.1,11.0,66180.0,-9.30015804190137,,,44092.0
55031,2023,12.0,,False,4.3,9.5,73372.0,-9.30015804190137,11.0,,44092.0
55033,2018,0.0,,True,3.0,12.5,57506.0,11.144810103662133,,,44498.0
55033,2019,0.0,,True,3.4,11.7,61506.0,11.144810103662133,,,44759.0
55033,2020,0.0,,True,5.7,10.1,61880.0,13.926203026696143,,,45029.0
55033,2021,0.0,,True,3.7,12.2,64065.0,13.926203026696143,10.0,,45254.0
55033,2022,0.0,,True,3.1,10.8,71434.0,13.926203026696143,,,45221.0
55033,2023,0.0,,True,3.4,10.9,71215.0,13.926203026696143,,,45221.0
55035,2018,11.0,,False,2.6,12.9,60111.0,-7.25699189213811,18.0,,102991.0
55035,2019,14.0,,False,2.9,10.6,64972.0,-7.25699189213811,22.0,21.02325937,103514.0
55035,2020,17.0,,False,5.7,9.8,67409.0,-10.774774774774784,12.0,,104132.0
55035,2021,17.0,,False,3.3,12.5,63073.0,-10.774774774774784,17.0,,105206.0
55035,2022,19.0,,False,2.5,11.5,70564.0,-10.774774774774784,16.0,,105697.0
55035,2023,17.0,,False,2.7,10.8,72806.0,-10.774774774774784,19.0,,105697.0
55037,2018,0.0,,True,3.8,11.9,53188.0,46.33044787354159,0.0,,4337.0
55037,2019,0.0,,True,4.6,10.9,58270.0,46.33044787354159,,,4314.0
55037,2020,0.0,,True,8.2,10.6,50420.0,45.98639455782313,0.0,,4312.0
55037,2021,0.0,,True,4.9,10.5,62243.0,45.98639455782313,,,4542.0
55037,2022,0.0,,True,3.6,11.1,64512.0,45.98639455782313,,,4574.0
55037,2023,0.0,,False,3.4,10.7,66442.0,45.98639455782313,0.0,,4574.0
55039,2018,12.0,,False,2.6,9.5,59428.0,26.600035069261793,12.0,,102315.0
55039,2019,11.0,,False,2.8,7.3,65905.0,26.600035069261793,22.0,21.275978453,102597.0
55039,2020,27.0,26.238557074,False,6.0,7.6,69280.0,26.490366980489423,20.0,19.435968203,102654.0
55039,2021,22.0,21.080469903,False,3.3,8.1,69428.0,26.490366980489423,15.0,,103890.0
55039,2022,24.0,23.113371085,False,2.6,9.3,71206.0,26.490366980489423,20.0,19.261142571,104027.0
55039,2023,27.0,25.974525724,False,2.7,9.2,73485.0,26.490366980489423,19.0,,104027.0
55041,2018,0.0,,True,4.8,14.7,45156.0,26.519823788546248,,,9018.0
55041,2019,0.0,,True,5.0,16.3,48964.0,26.519823788546248,0.0,,8995.0
55041,2020,0.0,,True,12.8,12.0,54555.0,30.951909756580235,,,9003.0
55041,2021,0.0,,True,6.7,13.7,52275.0,30.951909756580235,,,9184.0
55041,2022,0.0,,True,4.7,13.9,56118.0,30.951909756580235,,,9239.0
55041,2023,0.0,,True,4.8,15.8,59190.0,30.951909756580235,,,9239.0
55043,2018,0.0,,True,2.8,14.0,57328.0,9.469183010567,,,51828.0
55043,2019,0.0,,True,3.1,13.4,56418.0,9.469183010567,,,51733.0
55043,2020,0.0,,True,5.3,12.0,55779.0,12.27741330834114,,,51570.0
55043,2021,0.0,,True,3.1,12.6,57861.0,12.27741330834114,,,52210.0
55043,2022,0.0,,True,2.7,12.8,63247.0,12.27741330834114,,,51842.0
55043,2023,0.0,,True,2.9,13.7,63246.0,12.27741330834114,,,51842.0
55045,2018,0.0,,True,2.6,7.7,63160.0,-2.2596786937055597,,,36864.0
55045,2019,0.0,,True,2.8,6.4,64319.0,-2.2596786937055597,,,36896.0
55045,2020,0.0,,True,5.0,7.4,75666.0,-3.186022610483043,,,36790.0
55045,2021,0.0,,True,3.1,7.1,73386.0,-3.186022610483043,,,37098.0
55045,2022,0.0,,True,2.4,7.1,79337.0,-3.186022610483043,,,37066.0
55045,2023,0.0,,True,2.4,8.3,78114.0,-3.186022610483043,,,37066.0
55047,2018,0.0,,True,3.3,11.0,55512.0,37.40945888368129,,,18757.0
55047,2019,0.0,,True,3.7,11.7,59458.0,37.40945888368129,,,18755.0
55047,2020,0.0,,True,7.0,9.7,61406.0,35.83544185174773,,,18807.0
55047,2021,0.0,,True,4.4,13.0,59732.0,35.83544185174773,,,18990.0
55047,2022,0.0,,True,3.4,10.5,66070.0,35.83544185174773,,,19093.0
55047,2023,10.0,,False,3.4,10.4,64516.0,35.83544185174773,,,19093.0
55049,2018,0.0,,True,2.6,8.2,68017.0,-15.171288743882542,0.0,,23620.0
55049,2019,0.0,,False,2.8,9.5,67390.0,-15.171288743882542,,,23618.0
55049,2020,0.0,,True,6.2,7.2,75075.0,-13.714979988564892,,,23632.0
55049,2021,0.0,,True,3.5,7.5,73294.0,-13.714979988564892,,,23715.0
55049,2022,0.0,,True,2.6,8.7,76404.0,-13.714979988564892,,,23766.0
55049,2023,0.0,,True,2.6,8.4,77433.0,-13.714979988564892,,,23766.0
55051,2018,0.0,,True,5.8,13.2,44130.0,23.36288247068915,,,5715.0
55051,2019,0.0,,False,5.8,12.7,48813.0,23.36288247068915,,,5687.0
55051,2020,0.0,,True,11.5,11.2,48614.0,22.568578553615957,,,5679.0
55051,2021,0.0,,False,6.5,12.2,50731.0,22.568578553615957,0.0,,6074.0
55051,2022,0.0,,True,5.2,11.2,60694.0,22.568578553615957,,,6136.0
55051,2023,0.0,,True,5.5,13.5,58900.0,22.568578553615957,,,6136.0
55053,2018,0.0,,False,3.1,12.0,52919.0,11.71268334771355,,,20506.0
55053,2019,0.0,,True,3.7,12.4,57247.0,11.71268334771355,,,20522.0
55053,2020,0.0,,True,9.5,12.7,57164.0,15.072663000785546,,,20556.0
55053,2021,11.0,,False,5.2,12.6,59478.0,15.072663000785546,,,21004.0
55053,2022,0.0,,True,3.8,12.7,64344.0,15.072663000785546,,,20958.0
55053,2023,11.0,,False,3.9,12.6,61023.0,15.072663000785546,,,20958.0
55055,2018,13.0,,False,2.8,8.1,65831.0,15.87400917813934,14.0,,84652.0
55055,2019,17.0,,False,3.0,7.1,71098.0,15.87400917813934,13.0,,84701.0
55055,2020,16.0,,False,5.6,7.3,71772.0,15.223326872173246,11.0,,84837.0
55055,2021,17.0,,False,3.4,7.5,69247.0,15.223326872173246,10.0,,84808.0
55055,2022,18.0,,False,2.7,8.3,78728.0,15.223326872173246,,,85932.0
55055,2023,15.0,,False,2.8,9.3,82356.0,15.223326872173246,21.0,24.491795249,85932.0
55057,2018,0.0,,True,3.0,13.4,52891.0,25.99727241732014,,,26419.0
55057,2019,0.0,,True,3.2,13.4,55787.0,25.99727241732014,,,26478.0
55057,2020,0.0,,True,7.4,11.9,56025.0,29.19979575461376,,,26603.0
55057,2021,0.0,,True,4.4,13.9,57000.0,29.19979575461376,,,26595.0
55057,2022,0.0,,True,3.2,14.1,61904.0,29.19979575461376,,,26695.0
55057,2023,0.0,,True,3.2,12.5,63587.0,29.19979575461376,,,26695.0
55059,2018,37.0,21.855986768,False,3.5,12.0,65013.0,0.32954486480876,19.0,,168330.0
55059,2019,26.0,15.33371471,False,3.8,9.8,66460.0,0.32954486480876,28.0,16.513231227,168524.0
55059,2020,54.0,31.826299132,False,7.2,11.0,70368.0,3.131691045549829,33.0,19.449405025,168998.0
55059,2021,50.0,29.632790461,False,4.4,10.7,71051.0,3.131691045549829,25.0,14.81639523,168743.0
55059,2022,53.0,31.582020892,False,3.3,9.8,75067.0,3.131691045549829,21.0,12.513630919,168693.0
55059,2023,56.0,33.435231181,False,3.4,11.3,75699.0,3.131691045549829,21.0,12.538211693,168693.0
55061,2018,0.0,,True,2.9,7.3,63612.0,27.821156348763708,,,20360.0
55061,2019,0.0,,True,3.1,7.4,65879.0,27.821156348763708,,,20387.0
55061,2020,0.0,,True,4.7,6.7,69077.0,32.666391070690366,,,20398.0
55061,2021,0.0,,True,3.0,7.7,71861.0,32.666391070690366,,,20535.0
55061,2022,0.0,,False,2.5,7.5,73717.0,32.666391070690366,,,20570.0
55061,2023,0.0,,True,2.5,8.7,77472.0,32.666391070690366,,,20570.0
55063,2018,19.0,,False,2.6,10.9,60619.0,-9.555647312920854,22.0,18.607798359,117850.0
55063,2019,22.0,18.64154013,False,2.8,11.8,59758.0,-9.555647312920854,17.0,,117894.0
55063,2020,38.0,32.066969334,False,5.5,10.0,63298.0,-13.496552943256134,21.0,17.721219895,118168.0
55063,2021,29.0,24.079778798,False,3.1,12.1,62302.0,-13.496552943256134,21.0,17.437081199,120291.0
55063,2022,31.0,25.770196352,False,2.5,11.5,70075.0,-13.496552943256134,15.0,,120216.0
55063,2023,41.0,34.028849825,False,2.6,12.1,71260.0,-13.496552943256134,20.0,16.599438939,120216.0
55065,2018,0.0,,True,2.3,11.3,60711.0,8.992430174889066,,,16735.0
55065,2019,0.0,,False,2.5,11.3,59128.0,8.992430174889066,,,16715.0
55065,2020,0.0,,False,4.4,8.8,65235.0,13.722969023962584,,,16682.0
55065,2021,0.0,,False,2.7,9.8,66719.0,13.722969023962584,0.0,,16662.0
55065,2022,0.0,,True,2.4,10.5,67311.0,13.722969023962584,,,16716.0
55065,2023,0.0,,False,2.3,11.2,73114.0,13.722969023962584,0.0,,16716.0
55067,2018,0.0,,True,3.9,12.7,51334.0,31.34622976707461,,,19164.0
55067,2019,0.0,,True,4.0,13.0,49597.0,31.34622976707461,,,19146.0
55067,2020,0.0,,True,6.6,10.7,55259.0,32.476489028213166,,,19167.0
55067,2021,0.0,,True,4.6,12.2,57229.0,32.476489028213166,,,19469.0
55067,2022,0.0,,True,3.6,12.0,57745.0,32.476489028213166,,,19512.0
55067,2023,0.0,,True,3.6,13.6,57907.0,32.476489028213166,,,19512.0
55069,2018,0.0,,True,3.1,10.6,56645.0,20.60383516931865,,,27848.0
55069,2019,0.0,,True,3.6,9.1,60728.0,20.60383516931865,10.0,,27744.0
55069,2020,0.0,,True,6.1,7.7,61066.0,22.767775959265315,,,27687.0
55069,2021,0.0,,True,3.8,10.2,62064.0,22.767775959265315,,,28378.0
55069,2022,0.0,,True,3.1,11.2,59637.0,22.767775959265315,,,28402.0
55069,2023,0.0,,True,3.2,9.9,71871.0,22.767775959265315,,,28402.0
55071,2018,11.0,,False,3.1,10.4,56466.0,21.53125464730084,12.0,,79407.0
55071,2019,15.0,,False,3.3,8.8,61326.0,21.53125464730084,20.0,25.322545929,79185.0
55071,2020,19.0,,False,6.3,7.9,62734.0,23.199268330768028,10.0,,78977.0
55071,2021,16.0,,False,3.5,10.7,59774.0,23.199268330768028,,,81103.0
55071,2022,23.0,28.334893806,False,2.8,10.6,62910.0,23.199268330768028,18.0,,81242.0
55071,2023,22.0,27.049956351,False,3.0,9.2,69652.0,23.199268330768028,12.0,,81242.0
55073,2018,0.0,,True,2.6,7.5,63442.0,18.0335179457671,25.0,18.459993502,135264.0
55073,2019,11.0,,False,2.8,8.2,66092.0,18.0335179457671,25.0,18.424078059,135396.0
55073,2020,14.0,,False,5.1,6.7,67074.0,18.001068389988397,14.0,,135485.0
55073,2021,17.0,,False,3.1,7.6,74050.0,18.001068389988397,22.0,15.982796699,137597.0
55073,2022,27.0,19.571173836,False,2.5,11.0,70955.0,18.001068389988397,21.0,15.222024094,137820.0
55073,2023,16.0,,False,2.7,9.6,74505.0,18.001068389988397,24.0,17.314518223,137820.0
55075,2018,0.0,,True,4.0,12.0,50670.0,33.68253018058466,,,40537.0
55075,2019,0.0,,True,4.4,11.5,54404.0,33.68253018058466,,,40391.0
55075,2020,0.0,,True,8.0,9.4,56236.0,34.54458418556074,13.0,,40312.0
55075,2021,0.0,,True,4.5,9.3,56942.0,34.54458418556074,10.0,,41720.0
55075,2022,0.0,,True,3.8,11.7,58554.0,34.54458418556074,12.0,,41827.0
55075,2023,0.0,,True,4.0,11.4,62650.0,34.54458418556074,,,41827.0
55077,2018,0.0,,True,3.5,10.8,46964.0,24.135309768149,,,15207.0
55077,2019,0.0,,True,3.8,10.0,56790.0,24.135309768149,0.0,,15304.0
55077,2020,0.0,,True,6.9,10.3,52450.0,27.35797021511307,,,15380.0
55077,2021,0.0,,True,4.6,12.0,60020.0,27.35797021511307,,,15515.0
55077,2022,0.0,,True,3.6,11.8,58197.0,27.35797021511307,,,15619.0
55077,2023,0.0,,True,3.7,11.6,67207.0,27.35797021511307,,,15619.0
55078,2018,0.0,,True,5.8,26.5,40682.0,-57.38858483189993,,,4579.0
55078,2019,0.0,,True,7.8,25.3,40300.0,-57.38858483189993,,,4558.0
55078,2020,0.0,,True,15.7,22.6,41365.0,-64.46540880503144,,,4566.0
55078,2021,0.0,,True,8.5,24.2,42976.0,-64.46540880503144,,,4318.0
55078,2022,11.0,,False,5.4,24.2,51623.0,-64.46540880503144,,,4279.0
55078,2023,12.0,,False,6.1,27.4,49791.0,-64.46540880503144,,,4279.0
55079,2018,343.0,36.173764845,False,3.6,19.1,49771.0,-37.01354012633817,125.0,13.182858909,954209.0
55079,2019,392.0,41.449637633,False,3.8,16.9,53505.0,-37.01354012633817,113.0,11.948492481,951226.0
55079,2020,491.0,51.956792266,False,8.4,19.0,52281.0,-39.8528447331095,136.0,14.391290729,949180.0
55079,2021,593.0,63.896799665,False,5.4,17.8,56417.0,-39.8528447331095,145.0,15.624006663,939123.0
55079,2022,643.0,69.993174849,False,3.7,17.4,58375.0,-39.8528447331095,128.0,13.933322521,933063.0
55079,2023,636.0,69.416778996,False,3.8,17.1,63304.0,-39.8528447331095,127.0,13.861526623,933063.0
55081,2018,0.0,,True,2.7,13.2,58391.0,21.881037112353837,,,45502.0
55081,2019,15.0,,False,2.9,10.9,60296.0,21.881037112353837,,,45771.0
55081,2020,0.0,,True,5.7,10.5,63671.0,23.625668922206003,,,46155.0
55081,2021,10.0,,False,3.3,11.4,62742.0,23.625668922206003,,,46091.0
55081,2022,16.0,,False,2.6,13.6,65232.0,23.625668922206003,13.0,,46208.0
55081,2023,11.0,,False,2.7,12.8,63372.0,23.625668922206003,,,46208.0
55083,2018,0.0,,True,3.3,9.2,59983.0,36.88557413154469,,,37556.0
55083,2019,0.0,,True,3.5,9.3,66401.0,36.88557413154469,,,37646.0
55083,2020,0.0,,True,6.4,7.6,65981.0,40.96920094766315,,,37870.0
55083,2021,0.0,,True,3.8,8.3,68480.0,40.96920094766315,10.0,,38691.0
55083,2022,0.0,,True,3.1,9.1,68127.0,40.96920094766315,,,39048.0
55083,2023,0.0,,True,3.3,8.6,69599.0,40.96920094766315,,,39048.0
55085,2018,0.0,,True,3.5,9.4,53805.0,18.688585665719742,,,35345.0
55085,2019,0.0,,True,4.2,8.9,62765.0,18.688585665719742,11.0,,35381.0
55085,2020,0.0,,True,7.4,7.8,59631.0,14.760544724533304,,,35480.0
55085,2021,0.0,,True,4.4,9.2,60679.0,14.760544724533304,11.0,,37468.0
55085,2022,0.0,,True,3.3,11.7,62242.0,14.760544724533304,,,37799.0
55085,2023,0.0,,True,3.4,8.2,66650.0,14.760544724533304,,,37799.0
55087,2018,0.0,,True,2.8,7.2,65993.0,12.567648186815523,36.0,19.213833961,184754.0
55087,2019,19.0,,False,2.8,7.1,66994.0,12.567648186815523,25.0,13.306011656,185700.0
55087,2020,28.0,14.833179704,False,5.6,6.6,70727.0,9.922052915146908,29.0,15.362936122,186829.0
55087,2021,35.0,18.27246861,False,3.2,7.3,73882.0,9.922052915146908,26.0,13.573833825,189620.0
55087,2022,27.0,14.053204391,False,2.5,7.3,78808.0,9.922052915146908,27.0,14.053204391,190611.0
55087,2023,29.0,15.007710858,False,2.6,6.3,86098.0,9.922052915146908,37.0,19.147769026,190611.0
55089,2018,0.0,,True,2.5,4.2,83014.0,18.82141481576582,,,88284.0
55089,2019,10.0,,False,2.7,4.5,90446.0,18.82141481576582,11.0,,88597.0
55089,2020,14.0,,False,5.5,4.3,83274.0,12.027128126728035,,,89179.0
55089,2021,19.0,,False,3.1,4.7,91014.0,12.027128126728035,,,91029.0
55089,2022,10.0,,False,2.4,5.8,97778.0,12.027128126728035,,,91745.0
55089,2023,16.0,,False,2.6,4.8,98394.0,12.027128126728035,10.0,,91745.0
55091,2018,0.0,,False,3.2,10.3,56348.0,23.027547472586257,,,7262.0
55091,2019,0.0,,True,3.6,9.0,62675.0,23.027547472586257,,,7265.0
55091,2020,0.0,,True,6.0,9.1,65068.0,26.423745173745168,0.0,,7261.0
55091,2021,0.0,,True,3.5,9.8,66179.0,26.423745173745168,,,7328.0
55091,2022,0.0,,False,3.1,9.3,69535.0,26.423745173745168,,,7363.0
55091,2023,0.0,,True,3.1,10.3,70012.0,26.423745173745168,,,7363.0
55093,2018,0.0,,True,3.2,8.5,75421.0,13.57308037189108,,,41603.0
55093,2019,0.0,,True,3.3,9.8,75368.0,13.57308037189108,,,41977.0
55093,2020,0.0,,True,7.1,7.3,80523.0,12.947634772912464,,,42336.0
55093,2021,0.0,,True,3.7,8.5,80354.0,12.947634772912464,,,42204.0
55093,2022,0.0,,True,3.3,8.5,85508.0,12.947634772912464,,,42187.0
55093,2023,0.0,,True,3.5,8.3,95522.0,12.947634772912464,,,42187.0
55095,2018,0.0,,True,3.7,9.6,59990.0,27.451756121148183,,,43349.0
55095,2019,0.0,,True,3.9,8.6,63910.0,27.451756121148183,,,43438.0
55095,2020,0.0,,True,7.3,8.9,65258.0,27.458192711690877,,,43549.0
55095,2021,0.0,,True,4.4,8.5,68732.0,27.458192711690877,,,44806.0
55095,2022,0.0,,True,3.8,8.6,73982.0,27.458192711690877,13.0,,45128.0
55095,2023,0.0,,True,4.1,9.1,71613.0,27.458192711690877,11.0,,45128.0
55097,2018,0.0,,True,3.0,11.3,59032.0,-3.1561720698254305,11.0,,70599.0
55097,2019,0.0,,True,3.1,11.8,58248.0,-3.1561720698254305,,,70632.0
55097,2020,10.0,,False,5.5,8.3,67228.0,-2.7805827155628933,,,70822.0
55097,2021,11.0,,False,3.6,10.4,66471.0,-2.7805827155628933,10.0,,70378.0
55097,2022,0.0,,True,2.9,9.9,71360.0,-2.7805827155628933,,,70281.0
55097,2023,0.0,,True,3.0,9.8,71295.0,-2.7805827155628933,12.0,,70281.0
55099,2018,0.0,,True,3.7,12.4,47032.0,24.98350270555629,,,13490.0
55099,2019,0.0,,True,4.2,14.9,48761.0,24.98350270555629,,,13416.0
55099,2020,0.0,,False,6.9,11.2,47172.0,27.63866136204072,,,13351.0
55099,2021,0.0,,True,4.3,11.7,56249.0,27.63866136204072,0.0,,14003.0
55099,2022,0.0,,False,3.4,12.2,53883.0,27.63866136204072,0.0,,14066.0
55099,2023,0.0,,True,3.4,12.0,60223.0,27.63866136204072,,,14066.0
55101,2018,22.0,11.191144752,False,3.6,12.6,60349.0,4.354477175910681,22.0,11.191144752,195398.0
55101,2019,35.0,17.828853197,False,3.9,12.4,61691.0,4.354477175910681,32.0,16.30066578,195602.0
55101,2020,63.0,32.175360824,False,7.4,9.4,66562.0,4.058205183605594,39.0,19.91808051,195859.0
55101,2021,61.0,30.980822363,False,4.8,12.4,69021.0,4.058205183605594,23.0,11.681293678,197379.0
55101,2022,53.0,27.062079389,False,3.5,9.6,72331.0,4.058205183605594,29.0,14.807552873,197068.0
55101,2023,74.0,37.637389186,False,3.6,10.7,74555.0,4.058205183605594,25.0,12.715334184,197068.0
55103,2018,0.0,,True,2.6,14.3,53050.0,5.5369335816263145,,,17539.0
55103,2019,0.0,,True,3.0,12.5,51295.0,5.5369335816263145,,,17459.0
55103,2020,0.0,,True,5.2,13.4,53970.0,9.718216108276016,,,17408.0
55103,2021,0.0,,True,3.6,13.7,59120.0,9.718216108276016,,,17353.0
55103,2022,0.0,,True,2.9,11.6,67086.0,9.718216108276016,,,17256.0
55103,2023,0.0,,True,3.0,13.0,60639.0,9.718216108276016,,,17256.0
55105,2018,47.0,28.811554046,False,3.2,10.9,57675.0,-10.326287006362726,34.0,20.842400799,161769.0
55105,2019,43.0,26.323199922,False,3.6,12.3,61624.0,-10.326287006362726,20.0,12.243348801,162152.0
55105,2020,49.0,30.045865934,False,7.3,9.3,66138.0,-11.152764761012186,23.0,14.103161561,162532.0
55105,2021,81.0,49.275767881,False,4.5,10.1,66383.0,-11.152764761012186,22.0,13.383541894,163522.0
55105,2022,71.0,43.276849933,False,3.4,10.3,67430.0,-11.152764761012186,39.0,23.771790808,163817.0
55105,2023,59.0,35.914729909,False,3.4,11.2,73656.0,-11.152764761012186,19.0,,163817.0
55107,2018,0.0,,True,3.9,14.3,48448.0,33.76605051502751,,,14183.0
55107,2019,0.0,,True,4.7,12.3,49860.0,33.76605051502751,,,14132.0
55107,2020,0.0,,True,6.8,11.7,50922.0,34.745117930509764,,,14074.0
